left_candidate_id	right_candidate_id	left_binomial	right_binomial	same_binomial	left_material_key	right_material_key	jaccard	classification
0df156cb56003e79	42e6902fc05e0c1a	Glycine max	Glycine max	True	whfsgmwf710	yundou1	0.83971947	related
0df156cb56003e79	473d96afd6793658	Glycine max	Glycine max	True	whfsgmwf710	whfsgmjy10	0.84877116	related
0df156cb56003e79	484ac27242746eae	Glycine max	Glycine max	True	whfsgmwf710	zh13	0.84134518	related
0df156cb56003e79	4c64ec3551a311a5	Glycine max	Glycine max	True	whfsgmwf710	fiskebyiii	0.82383267	related
0df156cb56003e79	5844dd514643bfc4	Glycine max	Glycine max	True	whfsgmwf710	fiskebyiii	0.82383267	related
0df156cb56003e79	5f25bd9cfe3467d5	Glycine max	Glycine max	True	whfsgmwf710	qihuangno34	0.81053775	related
0df156cb56003e79	5f7c4f84932c68e5	Glycine max	Glycine max	True	whfsgmwf710	wm82	0.83178023	related
0df156cb56003e79	60946b7f75fef429	Glycine max	Glycine max	True	whfsgmwf710	gmaxzh13v20	0.83572964	related
0df156cb56003e79	65cb087a2c0df3b2	Glycine max	Glycine max	True	whfsgmwf710	tianlong1	0.84368713	related
0df156cb56003e79	667ae3303395f049	Glycine max	Glycine max	True	whfsgmwf710	jidouno17	0.82837245	related
0df156cb56003e79	6d05c41e960f6f2d	Glycine max	Glycine max	True	whfsgmwf710	wm82	0.82498152	related
0df156cb56003e79	6d38dcb5c92d95c2	Glycine max	Glycine max	True	whfsgmwf710	wm82njau	0.83215664	related
0df156cb56003e79	6e568fc7addcdb8c	Glycine max	Glycine max	True	whfsgmwf710	zh13	0.83571841	related
0df156cb56003e79	716e480d13e4dbdc	Glycine max	Glycine max	True	whfsgmwf710	glycinemaxv40	0.82635859	related
0df156cb56003e79	738786ee98895b23	Glycine max	Glycine max	True	whfsgmwf710	v10	0.82503528	related
0df156cb56003e79	740dfddc17e524d3	Glycine max	Glycine max	True	whfsgmwf710	pi594527platinumchromosomesfasta	0.81930330	related
0df156cb56003e79	75250b112de08448	Glycine max	Glycine max	True	whfsgmwf710	wm82	0.82427076	related
0df156cb56003e79	7cbd110bc3a62d6c	Glycine max	Glycine max	True	whfsgmwf710	whfsgmhf2510	0.84763675	related
0df156cb56003e79	82ce90eea621c1cb	Glycine max	Glycine max	True	whfsgmwf710	hwangkeum	0.82714153	related
0df156cb56003e79	838679e55c2d0890	Glycine max	Glycine max	True	whfsgmwf710	lee	0.83268551	related
0df156cb56003e79	84b734e351285496	Glycine max	Glycine max	True	whfsgmwf710	zh13	0.83889458	related
0df156cb56003e79	85b481ae24b243fe	Glycine max	Glycine max	True	whfsgmwf710	zihuano4	0.80735593	related
0df156cb56003e79	871fd28ea67a2de5	Glycine max	Glycine max	True	whfsgmwf710	whfsgmw8210	0.83004420	related
0df156cb56003e79	887fc38a30f65f36	Glycine max	Glycine max	True	whfsgmwf710	fengdihuang	0.82658666	related
0df156cb56003e79	8948693e7614b9a0	Glycine max	Glycine max	True	whfsgmwf710	amsoy	0.83097004	related
0df156cb56003e79	897c7e04cd83ff6e	Glycine max	Glycine max	True	whfsgmwf710	v11	0.82513404	related
0df156cb56003e79	9065b12aa8b08a62	Glycine max	Glycine max	True	whfsgmwf710	asm4080195v1	0.84966620	related
0df156cb56003e79	91ea3a5d896e6648	Glycine max	Glycine max	True	whfsgmwf710	glycinemaxv20	0.82451733	related
0df156cb56003e79	96468b4838f74d0d	Glycine max	Glycine max	True	whfsgmwf710	enrei	0.81590692	related
0df156cb56003e79	98cf7f6c3f3626e4	Glycine max	Glycine max	True	whfsgmwf710	zh13iga1005	0.84156139	related
0df156cb56003e79	a1031c671efeadfc	Glycine max	Glycine max	True	whfsgmwf710	shishengchangye	0.82575899	related
0df156cb56003e79	a5e485b56aa79b8f	Glycine max	Glycine max	True	whfsgmwf710	whfsgmzh3510	0.83230088	related
0df156cb56003e79	a8412af2ff4cd5ed	Glycine max	Glycine max	True	whfsgmwf710	handouno5	0.83133968	related
0df156cb56003e79	aacea7c6039184ef	Glycine max	Glycine max	True	whfsgmwf710	wenfeng7iga1001	1.00000000	near_duplicate
0df156cb56003e79	b503a63d15d33fea	Glycine max	Glycine max	True	whfsgmwf710	juxuanno23	0.82430808	related
0df156cb56003e79	b659b2f851a1f246	Glycine max	Glycine max	True	whfsgmwf710	embgmbrs53710	0.80302375	related
0df156cb56003e79	bb5dcc92012e8623	Glycine max	Glycine max	True	whfsgmwf710	tongshantianedan	0.81595928	related
0df156cb56003e79	c54fb54176965d99	Glycine max	Glycine max	True	whfsgmwf710	wm82	0.82610042	related
0df156cb56003e79	ca6a965855822565	Glycine max	Glycine max	True	whfsgmwf710	asm2211499v1	0.82150926	related
0df156cb56003e79	d1dc3503d3fab1b3	Glycine max	Glycine max	True	whfsgmwf710	glymalee	0.82729516	related
0df156cb56003e79	d4ed1350b181bf96	Glycine max	Glycine max	True	whfsgmwf710	58161	0.83099897	related
0df156cb56003e79	d743659d2310fe55	Glycine max	Glycine max	True	whfsgmwf710	pi548362	0.83384582	related
0df156cb56003e79	d7abe2eb0f698c46	Glycine max	Glycine max	True	whfsgmwf710	jd17	0.83289838	related
0df156cb56003e79	d8e304252bf5b6c7	Glycine max	Glycine max	True	whfsgmwf710	zh35iga1004	0.83230088	related
0df156cb56003e79	d9e3d4cd719a05e5	Glycine max	Glycine max	True	whfsgmwf710	hefeng25iga1002	0.84763675	related
0df156cb56003e79	dea07cd7cbf98e50	Glycine max	Glycine max	True	whfsgmwf710	gmaxzh13	0.83889766	related
0df156cb56003e79	e75b0684f432e271	Glycine max	Glycine max	True	whfsgmwf710	wandouno28	0.80945817	related
0df156cb56003e79	e7e022605327ebb2	Glycine max	Glycine max	True	whfsgmwf710	tiejiasilihuang	0.84739135	related
0df156cb56003e79	e8cbc86c9a41df2f	Glycine max	Glycine max	True	whfsgmwf710	huaxia3iga1007	0.82846480	related
0df156cb56003e79	eac340c47f32c565	Glycine max	Glycine max	True	whfsgmwf710	asm5677679v1	0.83553066	related
0df156cb56003e79	f0ec01b9e4056bfc	Glycine max	Glycine max	True	whfsgmwf710	wm82iga1008	0.83004420	related
0df156cb56003e79	f23ce0d142345d64	Glycine max	Glycine max	True	whfsgmwf710	keshanno1	0.80401279	related
0df156cb56003e79	fca2e8d89b64453f	Glycine max	Glycine max	True	whfsgmwf710	whfsgmhx310	0.82846480	related
109ae664faca4799	84f1e992467917d4	Chamaecrista fasciculata	Chamaecrista fasciculata	True	isc494698	isc494698	1.00000000	near_duplicate
16beef999dd1be0e	967d0dce8b2a2937	Vigna umbellata	Vigna umbellata	True	ff25vum1	vumbellata10	0.85038732	related
171869ade9f5b76e	18614e22cfd1167a	Glycine max	Glycine max	True	jinyuaniga1006	glycinemaxv21	0.85381738	related
171869ade9f5b76e	1be2867072344ebf	Glycine max	Glycine max	True	jinyuaniga1006	gmbrs537a1v2	0.84485288	related
171869ade9f5b76e	2206735389f8037c	Glycine max	Glycine max	True	jinyuaniga1006	gmaxgtjackrs1	0.86613290	related
171869ade9f5b76e	2c2bfa188a2ecbed	Glycine max	Glycine max	True	jinyuaniga1006	wm82	0.85632931	related
171869ade9f5b76e	351b9be376cc7087	Glycine max	Glycine max	True	jinyuaniga1006	pi398296	0.81052978	related
171869ade9f5b76e	355a2916e13df156	Glycine max	Glycine max	True	jinyuaniga1006	lee	0.86950223	related
171869ade9f5b76e	384c291022a64cb6	Glycine max	Glycine max	True	jinyuaniga1006	whfsgmzh1310	0.85017871	related
171869ade9f5b76e	3a6e64fc6de3d765	Glycine max	Glycine max	True	jinyuaniga1006	enreiv330	0.83911952	related
171869ade9f5b76e	3b5c89322ad7aa01	Glycine max	Glycine max	True	jinyuaniga1006	lee	0.86950223	related
171869ade9f5b76e	3e10267861bb14ef	Glycine max	Glycine max	True	jinyuaniga1006	yudouno22	0.82367805	related
171869ade9f5b76e	3eb46282b0082eb1	Glycine max	Glycine max	True	jinyuaniga1006	wm82	0.85414277	related
171869ade9f5b76e	40ba57c2e078fb9d	Glycine max	Glycine max	True	jinyuaniga1006	glymaleev20	0.86941946	related
171869ade9f5b76e	42e6902fc05e0c1a	Glycine max	Glycine max	True	jinyuaniga1006	yundou1	0.84278438	related
171869ade9f5b76e	473d96afd6793658	Glycine max	Glycine max	True	jinyuaniga1006	whfsgmjy10	1.00000000	near_duplicate
171869ade9f5b76e	484ac27242746eae	Glycine max	Glycine max	True	jinyuaniga1006	zh13	0.85033635	related
171869ade9f5b76e	4c64ec3551a311a5	Glycine max	Glycine max	True	jinyuaniga1006	fiskebyiii	0.85511708	related
171869ade9f5b76e	5844dd514643bfc4	Glycine max	Glycine max	True	jinyuaniga1006	fiskebyiii	0.85511708	related
171869ade9f5b76e	5f25bd9cfe3467d5	Glycine max	Glycine max	True	jinyuaniga1006	qihuangno34	0.80528192	related
171869ade9f5b76e	5f7c4f84932c68e5	Glycine max	Glycine max	True	jinyuaniga1006	wm82	0.86471353	related
171869ade9f5b76e	60946b7f75fef429	Glycine max	Glycine max	True	jinyuaniga1006	gmaxzh13v20	0.84393898	related
171869ade9f5b76e	65cb087a2c0df3b2	Glycine max	Glycine max	True	jinyuaniga1006	tianlong1	0.85076792	related
171869ade9f5b76e	667ae3303395f049	Glycine max	Glycine max	True	jinyuaniga1006	jidouno17	0.84021380	related
171869ade9f5b76e	6d05c41e960f6f2d	Glycine max	Glycine max	True	jinyuaniga1006	wm82	0.85414277	related
171869ade9f5b76e	6d38dcb5c92d95c2	Glycine max	Glycine max	True	jinyuaniga1006	wm82njau	0.86214203	related
171869ade9f5b76e	6e568fc7addcdb8c	Glycine max	Glycine max	True	jinyuaniga1006	zh13	0.84392759	related
171869ade9f5b76e	716e480d13e4dbdc	Glycine max	Glycine max	True	jinyuaniga1006	glycinemaxv40	0.85659138	related
171869ade9f5b76e	738786ee98895b23	Glycine max	Glycine max	True	jinyuaniga1006	v10	0.85419739	related
171869ade9f5b76e	740dfddc17e524d3	Glycine max	Glycine max	True	jinyuaniga1006	pi594527platinumchromosomesfasta	0.82412571	related
171869ade9f5b76e	75250b112de08448	Glycine max	Glycine max	True	jinyuaniga1006	wm82	0.85356763	related
171869ade9f5b76e	7cbd110bc3a62d6c	Glycine max	Glycine max	True	jinyuaniga1006	whfsgmhf2510	0.87051180	related
171869ade9f5b76e	82ce90eea621c1cb	Glycine max	Glycine max	True	jinyuaniga1006	hwangkeum	0.85223438	related
171869ade9f5b76e	838679e55c2d0890	Glycine max	Glycine max	True	jinyuaniga1006	lee	0.87653743	related
171869ade9f5b76e	84b734e351285496	Glycine max	Glycine max	True	jinyuaniga1006	zh13	0.84717423	related
171869ade9f5b76e	85b481ae24b243fe	Glycine max	Glycine max	True	jinyuaniga1006	zihuano4	0.80010528	related
171869ade9f5b76e	871fd28ea67a2de5	Glycine max	Glycine max	True	jinyuaniga1006	whfsgmw8210	0.86248154	related
171869ade9f5b76e	887fc38a30f65f36	Glycine max	Glycine max	True	jinyuaniga1006	fengdihuang	0.86043536	related
171869ade9f5b76e	8948693e7614b9a0	Glycine max	Glycine max	True	jinyuaniga1006	amsoy	0.82232133	related
171869ade9f5b76e	897c7e04cd83ff6e	Glycine max	Glycine max	True	jinyuaniga1006	v11	0.85429695	related
171869ade9f5b76e	8c21e283eca8cf3b	Glycine max	Glycine max	True	jinyuaniga1006	heiheno43	0.83708848	related
171869ade9f5b76e	9065b12aa8b08a62	Glycine max	Glycine max	True	jinyuaniga1006	asm4080195v1	0.84093089	related
171869ade9f5b76e	91ea3a5d896e6648	Glycine max	Glycine max	True	jinyuaniga1006	glycinemaxv20	0.85381738	related
171869ade9f5b76e	96468b4838f74d0d	Glycine max	Glycine max	True	jinyuaniga1006	enrei	0.83899696	related
171869ade9f5b76e	98cf7f6c3f3626e4	Glycine max	Glycine max	True	jinyuaniga1006	zh13iga1005	0.85017871	related
171869ade9f5b76e	a1031c671efeadfc	Glycine max	Glycine max	True	jinyuaniga1006	shishengchangye	0.85596987	related
171869ade9f5b76e	a5e485b56aa79b8f	Glycine max	Glycine max	True	jinyuaniga1006	whfsgmzh3510	0.83946097	related
171869ade9f5b76e	a8412af2ff4cd5ed	Glycine max	Glycine max	True	jinyuaniga1006	handouno5	0.83516114	related
171869ade9f5b76e	aacea7c6039184ef	Glycine max	Glycine max	True	jinyuaniga1006	wenfeng7iga1001	0.84877116	related
171869ade9f5b76e	ae8f30e37611692d	Glycine max	Glycine max	True	jinyuaniga1006	tiefengno18	0.83311205	related
171869ade9f5b76e	b503a63d15d33fea	Glycine max	Glycine max	True	jinyuaniga1006	juxuanno23	0.81957362	related
171869ade9f5b76e	b659b2f851a1f246	Glycine max	Glycine max	True	jinyuaniga1006	embgmbrs53710	0.83332000	related
171869ade9f5b76e	bb5dcc92012e8623	Glycine max	Glycine max	True	jinyuaniga1006	tongshantianedan	0.82155222	related
171869ade9f5b76e	c54fb54176965d99	Glycine max	Glycine max	True	jinyuaniga1006	wm82	0.85632931	related
171869ade9f5b76e	ca6a965855822565	Glycine max	Glycine max	True	jinyuaniga1006	asm2211499v1	0.84827642	related
171869ade9f5b76e	d1dc3503d3fab1b3	Glycine max	Glycine max	True	jinyuaniga1006	glymalee	0.86950223	related
171869ade9f5b76e	d4ed1350b181bf96	Glycine max	Glycine max	True	jinyuaniga1006	58161	0.82884394	related
171869ade9f5b76e	d743659d2310fe55	Glycine max	Glycine max	True	jinyuaniga1006	pi548362	0.88353103	related
171869ade9f5b76e	d7abe2eb0f698c46	Glycine max	Glycine max	True	jinyuaniga1006	jd17	0.84631856	related
171869ade9f5b76e	d8e304252bf5b6c7	Glycine max	Glycine max	True	jinyuaniga1006	zh35iga1004	0.83946097	related
171869ade9f5b76e	d9e3d4cd719a05e5	Glycine max	Glycine max	True	jinyuaniga1006	hefeng25iga1002	0.87051180	related
171869ade9f5b76e	da2190d8185c2216	Glycine max	Glycine max	True	jinyuaniga1006	jindouno23	0.81297923	related
171869ade9f5b76e	dea07cd7cbf98e50	Glycine max	Glycine max	True	jinyuaniga1006	gmaxzh13	0.84717856	related
171869ade9f5b76e	e75b0684f432e271	Glycine max	Glycine max	True	jinyuaniga1006	wandouno28	0.80405736	related
171869ade9f5b76e	e7e022605327ebb2	Glycine max	Glycine max	True	jinyuaniga1006	tiejiasilihuang	0.87513392	related
171869ade9f5b76e	e8cbc86c9a41df2f	Glycine max	Glycine max	True	jinyuaniga1006	huaxia3iga1007	0.84935227	related
171869ade9f5b76e	eac340c47f32c565	Glycine max	Glycine max	True	jinyuaniga1006	asm5677679v1	0.83608170	related
171869ade9f5b76e	f0ec01b9e4056bfc	Glycine max	Glycine max	True	jinyuaniga1006	wm82iga1008	0.86248154	related
171869ade9f5b76e	f23ce0d142345d64	Glycine max	Glycine max	True	jinyuaniga1006	keshanno1	0.83630027	related
171869ade9f5b76e	fca2e8d89b64453f	Glycine max	Glycine max	True	jinyuaniga1006	whfsgmhx310	0.84935227	related
17884d0a84029a68	3cc0ae79d13d49a9	Vicia faba	Vicia faba	True	hedin2	hedin2genomev1	1.00000000	near_duplicate
17884d0a84029a68	9cb5484612530a15	Vicia faba	Vicia faba	True	hedin2	vfabahedin2v2	0.99952587	near_duplicate
17921cb217286fc4	2cdc63a68248433e	Bauhinia variegata	Bauhinia variegata	True	asm2237911v2	asm2237911v1	1.00000000	near_duplicate
17aa980862a428b6	5b7b911fad7a8bec	Arachis duranensis	Arachis duranensis	True	v14167	araduv14167	0.99903434	near_duplicate
17aa980862a428b6	600ebe0768f2875e	Arachis duranensis	Arachis duranensis	True	v14167	k30060	0.85097502	related
17aa980862a428b6	77a1986c7108dc97	Arachis duranensis	Arachis duranensis	True	v14167	asm5482455v1	0.93742162	related
17aa980862a428b6	8fe7fd3a55e3c80f	Arachis duranensis	Arachis duranensis	True	v14167	y26	0.93618627	related
17aa980862a428b6	92f7f0ccd5377589	Arachis duranensis	Arachis duranensis	True	v14167	araduv14167v20	0.99991522	near_duplicate
17aa980862a428b6	9fd356999459cb1e	Arachis duranensis	Arachis duranensis	True	v14167	v14167	0.99908512	near_duplicate
18614e22cfd1167a	1be2867072344ebf	Glycine max	Glycine max	True	glycinemaxv21	gmbrs537a1v2	0.87860517	related
18614e22cfd1167a	2206735389f8037c	Glycine max	Glycine max	True	glycinemaxv21	gmaxgtjackrs1	0.89144306	related
18614e22cfd1167a	2c2bfa188a2ecbed	Glycine max	Glycine max	True	glycinemaxv21	wm82	0.98631830	near_duplicate
18614e22cfd1167a	351b9be376cc7087	Glycine max	Glycine max	True	glycinemaxv21	pi398296	0.80806856	related
18614e22cfd1167a	355a2916e13df156	Glycine max	Glycine max	True	glycinemaxv21	lee	0.87173476	related
18614e22cfd1167a	384c291022a64cb6	Glycine max	Glycine max	True	glycinemaxv21	whfsgmzh1310	0.85300671	related
18614e22cfd1167a	3a6e64fc6de3d765	Glycine max	Glycine max	True	glycinemaxv21	enreiv330	0.83681332	related
18614e22cfd1167a	3b5c89322ad7aa01	Glycine max	Glycine max	True	glycinemaxv21	lee	0.87173476	related
18614e22cfd1167a	3e10267861bb14ef	Glycine max	Glycine max	True	glycinemaxv21	yudouno22	0.82407532	related
18614e22cfd1167a	3eb46282b0082eb1	Glycine max	Glycine max	True	glycinemaxv21	wm82	0.98457316	near_duplicate
18614e22cfd1167a	40ba57c2e078fb9d	Glycine max	Glycine max	True	glycinemaxv21	glymaleev20	0.87170345	related
18614e22cfd1167a	42e6902fc05e0c1a	Glycine max	Glycine max	True	glycinemaxv21	yundou1	0.84214810	related
18614e22cfd1167a	473d96afd6793658	Glycine max	Glycine max	True	glycinemaxv21	whfsgmjy10	0.85381738	related
18614e22cfd1167a	484ac27242746eae	Glycine max	Glycine max	True	glycinemaxv21	zh13	0.85405213	related
18614e22cfd1167a	4c64ec3551a311a5	Glycine max	Glycine max	True	glycinemaxv21	fiskebyiii	0.83673995	related
18614e22cfd1167a	5844dd514643bfc4	Glycine max	Glycine max	True	glycinemaxv21	fiskebyiii	0.83673995	related
18614e22cfd1167a	5f25bd9cfe3467d5	Glycine max	Glycine max	True	glycinemaxv21	qihuangno34	0.80210223	related
18614e22cfd1167a	5f7c4f84932c68e5	Glycine max	Glycine max	True	glycinemaxv21	wm82	0.97637784	near_duplicate
18614e22cfd1167a	60946b7f75fef429	Glycine max	Glycine max	True	glycinemaxv21	gmaxzh13v20	0.84626035	related
18614e22cfd1167a	61894c4aea5cf5df	Glycine max	Glycine max	True	glycinemaxv21	zhutwinning2	0.81160771	related
18614e22cfd1167a	65cb087a2c0df3b2	Glycine max	Glycine max	True	glycinemaxv21	tianlong1	0.85121941	related
18614e22cfd1167a	667ae3303395f049	Glycine max	Glycine max	True	glycinemaxv21	jidouno17	0.88256802	related
18614e22cfd1167a	6d05c41e960f6f2d	Glycine max	Glycine max	True	glycinemaxv21	wm82	0.98457316	near_duplicate
18614e22cfd1167a	6d38dcb5c92d95c2	Glycine max	Glycine max	True	glycinemaxv21	wm82njau	0.97581937	near_duplicate
18614e22cfd1167a	6e568fc7addcdb8c	Glycine max	Glycine max	True	glycinemaxv21	zh13	0.84624886	related
18614e22cfd1167a	716e480d13e4dbdc	Glycine max	Glycine max	True	glycinemaxv21	glycinemaxv40	0.98665647	near_duplicate
18614e22cfd1167a	738786ee98895b23	Glycine max	Glycine max	True	glycinemaxv21	v10	0.98463187	near_duplicate
18614e22cfd1167a	740dfddc17e524d3	Glycine max	Glycine max	True	glycinemaxv21	pi594527platinumchromosomesfasta	0.82963761	related
18614e22cfd1167a	75250b112de08448	Glycine max	Glycine max	True	glycinemaxv21	wm82	0.99967455	near_duplicate
18614e22cfd1167a	7cbd110bc3a62d6c	Glycine max	Glycine max	True	glycinemaxv21	whfsgmhf2510	0.85808644	related
18614e22cfd1167a	82ce90eea621c1cb	Glycine max	Glycine max	True	glycinemaxv21	hwangkeum	0.86027892	related
18614e22cfd1167a	838679e55c2d0890	Glycine max	Glycine max	True	glycinemaxv21	lee	0.87768689	related
18614e22cfd1167a	84b734e351285496	Glycine max	Glycine max	True	glycinemaxv21	zh13	0.85060668	related
18614e22cfd1167a	871fd28ea67a2de5	Glycine max	Glycine max	True	glycinemaxv21	whfsgmw8210	0.97001874	near_duplicate
18614e22cfd1167a	887fc38a30f65f36	Glycine max	Glycine max	True	glycinemaxv21	fengdihuang	0.84286295	related
18614e22cfd1167a	8948693e7614b9a0	Glycine max	Glycine max	True	glycinemaxv21	amsoy	0.82151475	related
18614e22cfd1167a	897c7e04cd83ff6e	Glycine max	Glycine max	True	glycinemaxv21	v11	0.98479333	near_duplicate
18614e22cfd1167a	8c21e283eca8cf3b	Glycine max	Glycine max	True	glycinemaxv21	heiheno43	0.82584806	related
18614e22cfd1167a	9065b12aa8b08a62	Glycine max	Glycine max	True	glycinemaxv21	asm4080195v1	0.84828262	related
18614e22cfd1167a	91ea3a5d896e6648	Glycine max	Glycine max	True	glycinemaxv21	glycinemaxv20	1.00000000	near_duplicate
18614e22cfd1167a	96468b4838f74d0d	Glycine max	Glycine max	True	glycinemaxv21	enrei	0.83671129	related
18614e22cfd1167a	98cf7f6c3f3626e4	Glycine max	Glycine max	True	glycinemaxv21	zh13iga1005	0.85300671	related
18614e22cfd1167a	a1031c671efeadfc	Glycine max	Glycine max	True	glycinemaxv21	shishengchangye	0.83964338	related
18614e22cfd1167a	a5e485b56aa79b8f	Glycine max	Glycine max	True	glycinemaxv21	whfsgmzh3510	0.82558873	related
18614e22cfd1167a	a8412af2ff4cd5ed	Glycine max	Glycine max	True	glycinemaxv21	handouno5	0.83489433	related
18614e22cfd1167a	aacea7c6039184ef	Glycine max	Glycine max	True	glycinemaxv21	wenfeng7iga1001	0.82451733	related
18614e22cfd1167a	ae8f30e37611692d	Glycine max	Glycine max	True	glycinemaxv21	tiefengno18	0.86169398	related
18614e22cfd1167a	b503a63d15d33fea	Glycine max	Glycine max	True	glycinemaxv21	juxuanno23	0.81392991	related
18614e22cfd1167a	b659b2f851a1f246	Glycine max	Glycine max	True	glycinemaxv21	embgmbrs53710	0.86602786	related
18614e22cfd1167a	bb5dcc92012e8623	Glycine max	Glycine max	True	glycinemaxv21	tongshantianedan	0.80961582	related
18614e22cfd1167a	c54fb54176965d99	Glycine max	Glycine max	True	glycinemaxv21	wm82	0.98631830	near_duplicate
18614e22cfd1167a	ca6a965855822565	Glycine max	Glycine max	True	glycinemaxv21	asm2211499v1	0.84051502	related
18614e22cfd1167a	d1dc3503d3fab1b3	Glycine max	Glycine max	True	glycinemaxv21	glymalee	0.87173476	related
18614e22cfd1167a	d4ed1350b181bf96	Glycine max	Glycine max	True	glycinemaxv21	58161	0.82606707	related
18614e22cfd1167a	d743659d2310fe55	Glycine max	Glycine max	True	glycinemaxv21	pi548362	0.89461730	related
18614e22cfd1167a	d7abe2eb0f698c46	Glycine max	Glycine max	True	glycinemaxv21	jd17	0.90088701	related
18614e22cfd1167a	d8e304252bf5b6c7	Glycine max	Glycine max	True	glycinemaxv21	zh35iga1004	0.82558873	related
18614e22cfd1167a	d9e3d4cd719a05e5	Glycine max	Glycine max	True	glycinemaxv21	hefeng25iga1002	0.85808644	related
18614e22cfd1167a	da2190d8185c2216	Glycine max	Glycine max	True	glycinemaxv21	jindouno23	0.82575737	related
