candidate_id	source_kind	source	relative_path	member_name	species	genus	material_key	orientation_group_id	near_duplicate_group_id	near_duplicate_group_size	assembly_evidence	assembly_tier	assembly_evidence_pending	official_assembly_level	official_assembly_report	assembly_accession	t2t_label	base_count	callable_bases	n_fraction	contig_count	n50	large_sequence_fraction	long_callable_fraction	strict_annotation_count	annotation_id	annotation_source	annotation_path	annotation_member_name	annotation_gene_count	hard_gate_pass	hard_gate_reasons	store_manifest_sha256	nonoverlap_windows_1024	nonoverlap_windows_8192	nonoverlap_windows_32768	nonoverlap_windows_65536	nonoverlap_windows_131072	nonoverlap_windows_262144	selection_status	store_set_sha256
17921cb217286fc4	file	legume_family_ncbi	legume_family/ncbi/Bauhinia_variegata/ASM2237911v2/genome/GCA_022379115.2_ASM2237911v2_genomic.fna.gz	.	Bauhinia variegata	Bauhinia	asm2237911v2	orientation-1f0886bdee480839	near-17921cb217286fc4	2	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Bauhinia_variegata/ASM2237911v2/assembly_report/GCA_022379115.2_ASM2237911v2_assembly_report.txt	GCA_022379115.2	False	326365182	326280472	0.00025955587382480035	410	22089475	0.9215275298576427	0.9093488316395473	1	83598a0fe69cbf1f	legume_family_ncbi	legume_family/ncbi/Bauhinia_variegata/ASM2237911v2/gff3/GCA_022379115.2_ASM2237911v2_genomic.gff.gz	.	37677	True	.	f642903fe5883a83b3d114682ebd51ce01e194996ef198e3255da8589db51626	318311	39521	9652	4644	2231	1060	SELECTED	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
179aa3b9d7ae5dd3	file	legume_family_ncbi	legume_family/ncbi/Pueraria_montana/ASM2517757v1/genome/GCA_025177575.1_ASM2517757v1_genomic.fna.gz	.	Pueraria montana	Pueraria	asm2517757v1	orientation-dc4bc5048ede1046	near-179aa3b9d7ae5dd3	1	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Pueraria_montana/ASM2517757v1/assembly_report/GCA_025177575.1_ASM2517757v1_assembly_report.txt	GCA_025177575.1	False	978589990	977967490	0.000636119321024324	525	80178808	0.9110612055208126	0.8519326843881079	0	.	.	.	.	0	False	strict_annotation_count_0	c16698c60eec57db4b13f0d23726e2e2093f4d0173a8f83bf19682482cf45bfb	954165	118511	28941	14013	6588	2861	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
17a6cb87f6f8221d	file	legume_family_ncbi	legume_family/ncbi/Gleditsia_sinensis/ASM3707453v1/genome/GCA_037074535.1_ASM3707453v1_genomic.fna.gz	.	Gleditsia sinensis	Gleditsia	asm3707453v1	orientation-4b6ea53b8426844a	near-17a6cb87f6f8221d	1	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Gleditsia_sinensis/ASM3707453v1/assembly_report/GCA_037074535.1_ASM3707453v1_assembly_report.txt	GCA_037074535.1	False	921441504	921423504	1.9534609545870856e-05	86	68211918	0.9642942130811594	0.9949252368973649	0	.	.	.	.	0	False	strict_annotation_count_0	ad3ae6af0fdbd7feca9d772510603abb4d19f0eb6c1369ef9df4be72a0a901be	899771	112428	28068	14006	6981	3465	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
17aa980862a428b6	file	legume_family_legumeinfo	legume_family/legumeinfo/Arachis/duranensis/V14167.gnm1.SWBf/genome/aradu.V14167.gnm1.SWBf.genome_main.fna.gz	.	Arachis duranensis	Arachis	v14167	orientation-4a290193399e8501	near-17aa980862a428b6	4	structural_proxy	2	True	UNVERIFIED	.	.	False	1084261490	940016770	0.13303499324687812	1507	110037037	0.9601310611889389	0.0	1	d2b88f43f38e7724	legume_family_legumeinfo	legume_family/legumeinfo/Arachis/duranensis/V14167.gnm1.ann1.cxSM/gff3/aradu.V14167.gnm1.ann1.cxSM.gene_models_main.gff3.gz	.	36734	False	n_fraction_above_limit	74813ce3d219767259473d85b9650495cf6e100a7982c141e8d0e61f5e881260	852258	77629	7610	979	26	0	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
17e7b10334e776bc	file	legume_family_ncbi	legume_family/ncbi/Trifolium_repens/drTriRepe3_hap2/genome/GCA_052626445.1_drTriRepe3_hap2_genomic.fna.gz	.	Trifolium repens	Trifolium	drtrirepe3hap2	orientation-05da7373f545e6cc	near-17e7b10334e776bc	1	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Trifolium_repens/drTriRepe3_hap2/assembly_report/GCA_052626445.1_drTriRepe3_hap2_assembly_report.txt	GCA_052626445.1	False	1002960897	1002933397	2.7418815710818286e-05	497	60046767	0.9554623713311128	0.9759924915532552	0	.	.	.	.	0	False	strict_annotation_count_0	c24b9fff0bb11b05f07220d6c88b595cb40714f5f5d60c0269a9459a399b90d1	979135	122137	30290	15012	7436	3672	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
1815273b5e4ad094	file	legume_family_legumeinfo	legume_family/legumeinfo/Arachis/hypogaea/Tifrunner.gnm1.KYV3/genome/arahy.Tifrunner.gnm1.KYV3.genome_softmasked.fna.gz	.	Arachis hypogaea	Arachis	tifrunner	orientation-01d5b3bc4c4dcaaf	near-1815273b5e4ad094	1	structural_proxy	2	True	UNVERIFIED	.	.	False	546446799	545522778	0.0016909624170019157	5	112420854	1.0	0.9196361476220521	1	97c249083db142a0	legume_family_legumeinfo	legume_family/legumeinfo/Arachis/hypogaea/Tifrunner.gnm1.ann1.CCJH/gff3/arahy.Tifrunner.gnm1.ann1.CCJH.gene_models_main.gff3.gz	.	67124	True	.	3bc9063f9cc14cd950d713cd8c63bbabbbe4cf396b5787f3563e00c53849c64b	532310	66164	16204	7890	3733	1687	REJECTED_MATERIAL_ALTERNATIVE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
18614e22cfd1167a	file	legume_family_ncbi	legume_family/ncbi/Glycine_max/Glycine_max_v2.1/genome/GCF_000004515.5_Glycine_max_v2.1_genomic.fna.gz	.	Glycine max	Glycine	glycinemaxv21	orientation-b7babcb393090a1b	near-0dd3c819f44b67d7	15	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Glycine_max/Glycine_max_v2.1/assembly_report/GCF_000004515.5_Glycine_max_v2.1_assembly_report.txt	GCA_000004515.4	False	979046046	955932237	0.023608500432062415	1192	48577505	0.9694982058075744	0.3299777743555687	0	.	.	.	.	0	False	strict_annotation_count_0	bd53e5734351e9c44505aa248de28d09eab75cbd2ee57af858e49b795d2939ae	924724	109968	24210	10345	3763	929	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
1945ba4c0ba1281f	file	legume_family_ncbi	legume_family/ncbi/Ormosia_henryi/ASM5232476v1/genome/GCA_052324765.1_ASM5232476v1_genomic.fna.gz	.	Ormosia henryi	Ormosia	asm5232476v1	orientation-d5006dab39919623	near-1945ba4c0ba1281f	1	complete_genome	4	False	Complete Genome	data/raw/legume_family/ncbi/Ormosia_henryi/ASM5232476v1/assembly_report/GCA_052324765.1_ASM5232476v1_assembly_report.txt	GCA_052324765.1	False	3129058784	3129054244	1.450915535117029e-06	8	412619439	1.0	1.0	0	.	.	.	.	0	False	strict_annotation_count_0	1c063e1ae48da472bd0c8206478a9a1426ccd30b791ebecbc0e05dc948fef291	3055690	381934	95460	47714	23846	11908	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
195fb29e3840d61b	file	legume_family_ncbi	legume_family/ncbi/Phaseolus_vulgaris/P._vulgaris_v2.0/genome/GCF_000499845.2_P._vulgaris_v2.0_genomic.fna.gz	.	Phaseolus vulgaris	Phaseolus	pvulgarisv20	orientation-0aed5d755e331496	near-195fb29e3840d61b	5	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Phaseolus_vulgaris/P._vulgaris_v2.0/assembly_report/GCF_000499845.2_P._vulgaris_v2.0_assembly_report.txt	GCA_000499845.2	False	537700155	532040155	0.01052631275510791	468	49670989	0.9558754023420358	0.9352657582772113	0	.	.	.	.	0	False	strict_annotation_count_0	8905145ed74db0e6a3e5f61d699ab61a897edb0cfc3b438f1f43708e510a918e	519078	64476	15776	7726	3714	1720	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
1969c44cccdbc0ca	file	legume_family_legumeinfo	legume_family/legumeinfo/Medicago/truncatula/HM022.gnm1.B190/genome/medtr.HM022.gnm1.B190.genome_main.fna.gz	.	Medicago truncatula	Medicago	hm022	orientation-f1a703bf9586b31c	near-1969c44cccdbc0ca	1	insufficient	0	True	UNVERIFIED	.	.	False	374674840	343578042	0.08299676060447507	2565	1154699	0.0	0.0	1	c050f8bad57b368d	legume_family_legumeinfo	legume_family/legumeinfo/Medicago/truncatula/HM022.gnm1.ann1.6C8N/gff3/medtr.HM022.gnm1.ann1.6C8N.gene_models_main.gff3.gz	.	59567	False	insufficient_chromosome_scale_evidence	56420f8054afc0d923785bf647e4cb98d657996594f18ddb756f3506b0f3b4a5	312907	29080	3095	476	22	0	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
19a3704fc5744b8a	file	legume_family_legumeinfo	legume_family/legumeinfo/Medicago/sativa/RegenSY27x.gnm1_hap2.NYFT/genome/medsa.RegenSY27x.gnm1_hap2.NYFT.genome_main.fna.gz	.	Medicago sativa	Medicago	regensy27x	orientation-7e5d19b555e71e25	near-19a3704fc5744b8a	2	insufficient	0	True	UNVERIFIED	.	.	False	789074823	789000373	9.435100174270799e-05	1024	73507436	0.7929493538029156	0.9158942070614204	1	c2e828c66d37b2e0	legume_family_legumeinfo	legume_family/legumeinfo/Medicago/sativa/RegenSY27x.gnm1_hap2.ann1.62BH/gff3/medsa.RegenSY27x.gnm1_hap2.ann1.62BH.gene_models_main.gff3.gz	.	55131	False	insufficient_chromosome_scale_evidence	11779a06b5cecb3065921732eae8c58c8fbabbb2fe67ed6b986795d56c518811	769822	95641	23398	11365	5454	2581	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
19b005bcf2747187	file	legume_family_ncbi	legume_family/ncbi/Medicago_sativa/ASM4841852v1/genome/GCA_048418525.1_ASM4841852v1_genomic.fna.gz	.	Medicago sativa	Medicago	asm4841852v1	orientation-4b85f5de5d900cd5	near-19b005bcf2747187	1	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Medicago_sativa/ASM4841852v1/assembly_report/GCA_048418525.1_ASM4841852v1_assembly_report.txt	GCA_048418525.1	False	838043875	837824675	0.00026156148447478364	46	105825884	0.9920164120285468	0.8847998956344894	0	.	.	.	.	0	False	strict_annotation_count_0	8d489f08d2fe6e68442c165b4f6f1b83faf102a16ea38e2680114273f3d62aa3	817065	101156	24414	11675	5505	2432	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
1a700e8353f7effb	file	legume_family_legumeinfo	legume_family/legumeinfo/Medicago/sativa/RegenSY27x.gnm1_hap3.VMY5/genome/medsa.RegenSY27x.gnm1_hap3.VMY5.genome_main.fna.gz	.	Medicago sativa	Medicago	regensy27x	orientation-b3e647236f730d65	near-1a700e8353f7effb	2	structural_proxy	2	True	UNVERIFIED	.	.	False	792671482	792602298	8.727953707308975e-05	1026	75653446	0.8175950639283879	0.9102953206426359	1	8998efcbb117899e	legume_family_legumeinfo	legume_family/legumeinfo/Medicago/sativa/RegenSY27x.gnm1_hap3.ann1.YZ7X/gff3/medsa.RegenSY27x.gnm1_hap3.ann1.YZ7X.gene_models_main.gff3.gz	.	54447	True	.	ec69b82f802e6e01d058ef95060deeb99b908253888dd57bcf13603b58174c2d	773372	96108	23525	11446	5491	2592	REJECTED_MATERIAL_ALTERNATIVE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
1a8f6038ca9ca128	file	legume_family_ncbi	legume_family/ncbi/Vicia_sativa/drVicSati1.hap1.1/genome/GCA_964197575.1_drVicSati1.hap1.1_genomic.fna.gz	.	Vicia sativa	Vicia	drvicsati1hap11	orientation-f1548bb8ef45b06c	near-1a8f6038ca9ca128	1	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Vicia_sativa/drVicSati1.hap1.1/assembly_report/GCA_964197575.1_drVicSati1.hap1.1_assembly_report.txt	GCA_964197575.1	False	1749445589	1749436389	5.258808880851681e-06	257	346554540	0.9892449344419136	0.9913650372800151	0	.	.	.	.	0	False	strict_annotation_count_0	40f8fa1dd920f5baf43b4aa8763d3ab88b6bb036780c51c0fce0e45cbcf4a787	1708280	213403	53231	26524	13218	6590	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
1b3bf9483f50efe1	file	legume_family_ncbi	legume_family/ncbi/Medicago_sativa/ASM5485547v1/genome/GCA_054855475.1_ASM5485547v1_genomic.fna.gz	.	Medicago sativa	Medicago	asm5485547v1	orientation-b3e647236f730d65	near-1a700e8353f7effb	2	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Medicago_sativa/ASM5485547v1/assembly_report/GCA_054855475.1_ASM5485547v1_assembly_report.txt	GCA_054855475.1	False	792671482	792602298	8.727953707308975e-05	1026	75653446	0.8175950639283879	0.9102953206426359	0	.	.	.	.	0	False	strict_annotation_count_0	83798eb79886dde254d6831016ecb217457fcdf6431581f1fb29aa5802a3d9c1	773372	96108	23525	11446	5491	2592	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
1b93544fbbeb7d5d	file	legume_family_ncbi	legume_family/ncbi/Abrus_pulchellus_subsp._cantoniensis/ASM2408682v1/genome/GCA_024086825.1_ASM2408682v1_genomic.fna.gz	.	Abrus pulchellus subsp. cantoniensis	Abrus	asm2408682v1	orientation-2face8ede517f5c3	near-1b93544fbbeb7d5d	2	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Abrus_pulchellus_subsp._cantoniensis/ASM2408682v1/assembly_report/GCA_024086825.1_ASM2408682v1_assembly_report.txt	GCA_024086825.1	False	381267853	381266153	4.4588075984470685e-06	29	38036150	0.9896913207628864	0.9969904330846804	0	.	.	.	.	0	False	strict_annotation_count_0	9f6b3ee2bdbf2fd981be44bfa962d0b22741c891e994209ee08de5f981d0ccd3	372309	46515	11611	5796	2887	1434	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
1be2867072344ebf	file	legume_family_ncbi	legume_family/ncbi/Glycine_max/GmBRS537.a1.v2/genome/GCA_012273815.2_GmBRS537.a1.v2_genomic.fna.gz	.	Glycine max	Glycine	gmbrs537a1v2	orientation-4e5133b07aff4782	near-1be2867072344ebf	2	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Glycine_max/GmBRS537.a1.v2/assembly_report/GCA_012273815.2_GmBRS537.a1.v2_assembly_report.txt	GCA_012273815.2	False	1000033753	979521443	0.020511617671368738	95	50199924	0.975782147425178	0.9904169356709019	1	1d0945b06b88038c	legume_family_ncbi	legume_family/ncbi/Glycine_max/GmBRS537.a1.v2/gff3/GCA_012273815.2_GmBRS537.a1.v2_genomic.gff.gz	.	57345	True	.	6e742374715c877e400efc30014e93acba4d0cb5d32b8135b51d46bc6aa214a9	956355	119360	29675	14728	7260	3532	SELECTED	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
1cac6cdef48a6b1e	file	legumeinfo	legumeinfo/DongNongNo_50.gnm1.XRTN/genome/glyma.DongNongNo_50.gnm1.XRTN.genome_main.fna.gz	.	Glycine max	Glycine	dongnongno50	orientation-e9d6be27d8ea70c5	near-1cac6cdef48a6b1e	1	structural_proxy	2	True	UNVERIFIED	.	.	False	1025105661	1015625431	0.00924805155280476	87	50775370	0.9711963643131223	0.9688890972640484	1	2cf2f942dec644ad	legumeinfo	legumeinfo/DongNongNo_50.gnm1.ann1.QSDB/gff3/glyma.DongNongNo_50.gnm1.ann1.QSDB.gene_models_main.gff3.gz	.	55000	True	.	d11239de7dfa880d92775d26fbe4902dd13ac96f5f33393fad2e2df41e592f98	991483	123646	30656	15144	7503	3709	SELECTED	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
1e03257b23978be3	file	legume_family_legumeinfo	legume_family/legumeinfo/Arachis/hypogaea/F07.gnm1.96DS/genome/arahy.F07.gnm1.96DS.genome_main.fna.gz	.	Arachis hypogaea	Arachis	f07	orientation-0b5b5bababaa3efe	near-1e03257b23978be3	17	structural_proxy	2	True	UNVERIFIED	.	.	False	2490769742	2490574242	7.84897924137381e-05	20	133850057	1.0	0.9989643444646209	1	f9d811e18ded7781	legume_family_legumeinfo	legume_family/legumeinfo/Arachis/hypogaea/F07.gnm1.ann1.1DJN/gff3/arahy.F07.gnm1.ann1.1DJN.gene_models_main.gff3.gz	.	80076	True	.	3eb31fbf8c0e3921d8ad04fbba012d9d054596b64bf34bac5717bb6812f77498	2432079	303904	75883	37887	18889	9385	SELECTED	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
1e2b22ed1968e522	file	legume_family_ncbi	legume_family/ncbi/Medicago_sativa/ASM4841818v1/genome/GCA_048418185.1_ASM4841818v1_genomic.fna.gz	.	Medicago sativa	Medicago	asm4841818v1	orientation-8b5dfe4b75cdec74	near-1e2b22ed1968e522	1	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Medicago_sativa/ASM4841818v1/assembly_report/GCA_048418185.1_ASM4841818v1_assembly_report.txt	GCA_048418185.1	False	883184134	882938809	0.00027777333237283903	54	108524102	0.9813638964216266	0.8583187829950739	0	.	.	.	.	0	False	strict_annotation_count_0	97d636f52bac019f54fc79f538d8dd0a9520bdc72352bbde6bf0bd5f89dea4e7	860977	106479	25615	12191	5688	2470	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
1e3747d1b9b74146	file	legume_family_legumeinfo	legume_family/legumeinfo/Phaseolus/vulgaris/UI111.gnm1.3VTM/genome/phavu.UI111.gnm1.3VTM.genome_main.fna.gz	.	Phaseolus vulgaris	Phaseolus	ui111	orientation-bb74b31bfd85912f	near-1e3747d1b9b74146	2	structural_proxy	2	True	UNVERIFIED	.	.	False	554917174	553827174	0.0019642571019076083	58	51047605	0.9887800354868815	0.9939926385771746	1	dd213f0f3b09cc1a	legume_family_legumeinfo	legume_family/legumeinfo/Phaseolus/vulgaris/UI111.gnm1.ann1.8L4N/gff3/phavu.UI111.gnm1.ann1.8L4N.gene_models_main.gff3.gz	.	27385	True	.	54ab2dff39dcee17e0d0eb5b6ae10fe91ffad3783b3f6ebb159e70f11f1607ba	540767	67517	16814	8358	4139	2041	REJECTED_ORIENTATION_ALTERNATIVE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
1edf6a8a547243a1	file	legume_family_ncbi	legume_family/ncbi/Delonix_regia/ASM3707448v1/genome/GCA_037074485.1_ASM3707448v1_genomic.fna.gz	.	Delonix regia	Delonix	asm3707448v1	orientation-cbd20e644761a11d	near-1edf6a8a547243a1	1	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Delonix_regia/ASM3707448v1/assembly_report/GCA_037074485.1_ASM3707448v1_assembly_report.txt	GCA_037074485.1	False	580479956	580467956	2.0672548424738373e-05	232	38934035	0.9375461191635013	0.9755788724365002	0	.	.	.	.	0	False	strict_annotation_count_0	0ac4252f46bf83d5466135d84dd621ce2120aeacf5c3d063c5bfec3f239f7a3d	566743	70733	17582	8741	4325	2137	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
1f214bea4d5a72fb	file	legumeinfo	legumeinfo/PI_578357.gnm1.1XT1/genome/glyso.PI_578357.gnm1.1XT1.genome_main.fna.gz	.	Glycine soja	Glycine	pi578357	orientation-8535dba4eb08ac51	near-1f214bea4d5a72fb	1	structural_proxy	2	True	UNVERIFIED	.	.	False	1014546956	1013295629	0.0012333850026356	74	52300887	0.9936648925296268	0.9767092758277358	1	9f24be91bd685b6c	legumeinfo	legumeinfo/PI_578357.gnm1.ann1.0ZKP/gff3/glyso.PI_578357.gnm1.ann1.0ZKP.gene_models_main.gff3.gz	.	57884	True	.	5d3b1ef0fefcf8ec720802171b29ab054a18ffcfc7964aaa5c77e1702300ee80	989287	123436	30652	15208	7549	3736	SELECTED	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
1f40f5aa5311bfd9	file	legume_family_ncbi	legume_family/ncbi/Zenia_insignis/KIB_Zeins_1.0/genome/GCA_052059195.1_KIB_Zeins_1.0_genomic.fna.gz	.	Zenia insignis	Zenia	kibzeins10	orientation-f627795609cfb4a5	near-1f40f5aa5311bfd9	1	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Zenia_insignis/KIB_Zeins_1.0/assembly_report/GCA_052059195.1_KIB_Zeins_1.0_assembly_report.txt	GCA_052059195.1	False	361131091	361118343	3.5300200724063385e-05	139	25118403	0.9771330239743883	0.9637482607744464	0	.	.	.	.	0	False	strict_annotation_count_0	d2b7efc554bbdc5a3363c8681afcac0aa3556a0a72351d3fe3df29cf4af3fad3	352512	43945	10871	5348	2621	1280	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
1f47770d9ba1c1ad	file	legume_family_ncbi	legume_family/ncbi/Lupinus_angustifolius/LupAngTanjil_v1.0/genome/GCF_001865875.1_LupAngTanjil_v1.0_genomic.fna.gz	.	Lupinus angustifolius	Lupinus	lupangtanjilv10	orientation-021807c253ae1194	near-1f47770d9ba1c1ad	2	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Lupinus_angustifolius/LupAngTanjil_v1.0/assembly_report/GCF_001865875.1_LupAngTanjil_v1.0_assembly_report.txt	GCA_001865875.1	False	609203021	605043774	0.006827357804583179	13573	21299880	0.7721893092844659	0.058820980446945316	1	9caa5f531f1c6660	legume_family_ncbi	legume_family/ncbi/Lupinus_angustifolius/LupAngTanjil_v1.0/gff3/GCF_001865875.1_LupAngTanjil_v1.0_genomic.gff.gz	.	37319	True	.	6aeb1a1d259e6ab518c46b777643bb7651aba3c96288bb9aaef1f48beeeec857	563590	59092	9471	2772	627	107	SELECTED	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
1fb9da72b0a86a36	file	legume_family_legumeinfo	legume_family/legumeinfo/Medicago/truncatula/HM018.gnm1.3NVM/genome/medtr.HM018.gnm1.3NVM.genome_main.fna.gz	.	Medicago truncatula	Medicago	hm018	orientation-a65c14e8bcf7f958	near-1fb9da72b0a86a36	2	insufficient	0	True	UNVERIFIED	.	.	False	402812623	356771707	0.11429859287205109	4995	669526	0.0	0.0	0	.	.	.	.	0	False	insufficient_chromosome_scale_evidence;n_fraction_above_limit;strict_annotation_count_0	aa33b5d61832b3c4390639fa87aed6dc083d5ab5af533ec12a551a23a423eb9b	322858	26778	1937	166	3	0	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
1fd349abbed91199	file	legume_family_ncbi	legume_family/ncbi/Ulex_minor/drUleMino1.hap1.1/genome/GCA_965218745.1_drUleMino1.hap1.1_genomic.fna.gz	.	Ulex minor	Ulex	drulemino1hap11	orientation-5d6615ba019e5fc3	near-1fd349abbed91199	1	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Ulex_minor/drUleMino1.hap1.1/assembly_report/GCA_965218745.1_drUleMino1.hap1.1_assembly_report.txt	GCA_965218745.1	False	879058356	879003156	6.279446594555777e-05	182	53229788	0.9870441149643084	0.9842386231432371	0	.	.	.	.	0	False	strict_annotation_count_0	1b97cf73b1de00adcfd53ca5e604a871cfc5a4ba2df6c57f78fcba19cafc845a	858165	107084	26589	13184	6502	3169	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
202b9d0c154b153d	file	legume_family_ncbi	legume_family/ncbi/Medicago_sativa/ASM4841838v1/genome/GCA_048418385.1_ASM4841838v1_genomic.fna.gz	.	Medicago sativa	Medicago	asm4841838v1	orientation-4c1ac97202212a19	near-202b9d0c154b153d	1	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Medicago_sativa/ASM4841838v1/assembly_report/GCA_048418385.1_ASM4841838v1_assembly_report.txt	GCA_048418385.1	False	886927877	886656989	0.0003054228049706459	57	107059378	0.9799619546742468	0.8602404136691466	0	.	.	.	.	0	False	strict_annotation_count_0	1f9e4a27b22cf2d72ee9c6a5ddb7d61d0556bcc340147700d114c566e01b7b4f	864512	106848	25643	12118	5610	2430	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
2179c531b0a9a43e	file	legume_family_legumeinfo	legume_family/legumeinfo/Cicer/arietinum/CDCFrontier.gnm1.GkHc/genome/cicar.CDCFrontier.gnm1.GkHc.genome_main.fna.gz	.	Cicer arietinum	Cicer	cdcfrontier	orientation-1c1c68edd3fc4740	near-2179c531b0a9a43e	4	insufficient	0	True	UNVERIFIED	.	.	False	522314610	482787852	0.07567614851899318	7135	39989001	0.6648241698619152	0.001789558284080437	1	b51f1a69b170fe02	legume_family_legumeinfo	legume_family/legumeinfo/Cicer/arietinum/CDCFrontier.gnm1.ann1.nRhs/gff3/cicar.CDCFrontier.gnm1.ann1.nRhs.gene_models_main.gff3.gz	.	28269	False	insufficient_chromosome_scale_evidence	bbc56ee486e7e86dbf3c9bac56f210a5b916f5c9b10170a3c669c9ae9a5feaa6	452578	45343	5998	1239	119	3	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
2190c3d385555d34	file	legume_family_legumeinfo	legume_family/legumeinfo/Medicago/sativa/RegenSY27x.gnm1.2W3Y/genome/medsa.RegenSY27x.gnm1.2W3Y.genome_main.fna.gz	.	Medicago sativa	Medicago	regensy27x	orientation-41b943a75fd34b57	near-2190c3d385555d34	2	structural_proxy	2	True	UNVERIFIED	.	.	False	788818505	788753302	8.26590649011207e-05	1034	79699470	0.8283468375276009	0.9167875800537695	1	10d81cd4aa3d7e10	legume_family_legumeinfo	legume_family/legumeinfo/Medicago/sativa/RegenSY27x.gnm1.ann1.BS5K/gff3/medsa.RegenSY27x.gnm1.ann1.BS5K.gene_models_main.gff3.gz	.	54342	True	.	28c92ad5306ef00463ea380d32822aeaaa3d0341ae3e3ca5bf2b2eb0cf15e417	769610	95614	23389	11382	5482	2605	SELECTED	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
